,Id,PID,MS SubClass,MS Zoning,Lot Frontage,Lot Area,Street,Alley,Lot Shape,Land Contour,Utilities,Lot Config,Land Slope,Neighborhood,Condition 1,Condition 2,Bldg Type,House Style,Overall Qual,Overall Cond,Year Built,Year Remod/Add,Roof Style,Roof Matl,Exterior 1st,Exterior 2nd,Mas Vnr Type,Mas Vnr Area,Exter Qual,Exter Cond,Foundation,Bsmt Qual,Bsmt Cond,Bsmt Exposure,BsmtFin Type 1,BsmtFin SF 1,BsmtFin Type 2,BsmtFin SF 2,Bsmt Unf SF,Total Bsmt SF,Heating,Heating QC,Central Air,Electrical,1st Flr SF,2nd Flr SF,Low Qual Fin SF,Gr Liv Area,Bsmt Full Bath,Bsmt Half Bath,Full Bath,Half Bath,Bedroom AbvGr,Kitchen AbvGr,Kitchen Qual,TotRms AbvGrd,Functional,Fireplaces,Fireplace Qu,Garage Type,Garage Yr Blt,Garage Finish,Garage Cars,Garage Area,Garage Qual,Garage Cond,Paved Drive,Wood Deck SF,Open Porch SF,Enclosed Porch,3Ssn Porch,Screen Porch,Pool Area,Pool QC,Fence,Misc Feature,Misc Val,Mo Sold,Yr Sold,Sale Type,SalePrice
305,2140,907202220,20,4,75.0,9675,2,2,3,1,2,2,2,17,5,5,3,1,5,6,1975,1975,1,1,11,10,3,0.0,TA,TA,1,TA,TA,5,BLQ,330.0,Rec,432.0,102.0,864.0,5,TA,1,3,879,0,0,879,0.0,0.0,1,0,3,1,TA,5,3,0,N/A,6,1975.0,Unf,2.0,440.0,TA,TA,1,0,80,0,0,0,0,N/A,2,1,0,9,2007,8,120000
306,553,531477020,20,1,60.0,8400,2,2,3,1,2,3,2,16,8,5,3,1,4,4,1950,1950,2,1,6,9,3,0.0,Fa,Fa,1,TA,Fa,5,Unf,0.0,Unf,0.0,721.0,721.0,5,Gd,1,3,841,0,0,841,0.0,0.0,1,0,2,1,TA,4,3,0,N/A,3,1950.0,Unf,1.0,294.0,TA,TA,2,250,0,24,0,0,0,N/A,2,1,0,9,2009,3,82000
307,2594,535354130,50,4,50.0,7500,2,2,3,1,2,3,2,8,5,5,3,5,6,6,1947,1950,2,1,1,2,3,0.0,TA,TA,1,TA,TA,5,Unf,0.0,Unf,0.0,784.0,784.0,5,Ex,1,5,900,412,0,1312,0.0,0.0,1,1,3,1,TA,6,3,0,N/A,5,1953.0,Unf,2.0,649.0,TA,TA,1,0,28,0,0,0,0,N/A,2,1,0,10,2006,3,127000
308,1314,902305080,75,6,60.0,9600,2,1,3,1,2,3,2,19,5,5,3,6,6,5,1917,1950,2,1,10,9,3,0.0,TA,TA,2,Gd,TA,5,Rec,319.0,Unf,0.0,416.0,735.0,2,Fa,2,3,1134,924,0,2058,0.0,0.0,1,1,3,1,TA,8,3,1,Gd,5,1950.0,Unf,2.0,396.0,Fa,Fa,3,0,0,259,0,0,0,N/A,2,1,0,4,2008,3,129500
309,366,527182110,120,4,0.0,5814,2,2,2,1,2,1,2,20,5,5,2,1,8,5,1984,1984,2,1,11,10,3,0.0,Gd,TA,1,Gd,TA,4,GLQ,1036.0,Unf,0.0,184.0,1220.0,5,Gd,1,3,1360,0,0,1360,1.0,0.0,1,0,1,1,Gd,4,3,1,Ex,6,1984.0,RFn,2.0,565.0,TA,TA,1,63,0,0,0,0,0,N/A,2,1,0,8,2009,9,187500
310,1462,907255060,20,4,0.0,14860,2,2,4,1,2,1,2,17,5,5,3,1,8,5,2002,2003,1,1,1,2,5,240.0,Gd,TA,6,Ex,TA,1,GLQ,1538.0,Unf,0.0,240.0,1778.0,5,Ex,1,3,1786,0,0,1786,1.0,0.0,2,0,3,1,Gd,6,3,1,Gd,6,2002.0,RFn,3.0,715.0,TA,TA,1,182,35,0,0,0,0,N/A,2,1,0,6,2008,3,300000
311,2541,534250300,60,4,0.0,14803,2,2,2,1,2,1,2,7,5,5,3,2,6,5,1971,1971,2,1,11,10,5,252.0,TA,TA,1,TA,TA,5,Rec,416.0,Unf,0.0,409.0,825.0,5,Gd,1,3,1097,896,0,1993,0.0,0.0,2,1,4,1,TA,8,3,1,Gd,6,1971.0,RFn,2.0,495.0,TA,TA,1,0,66,0,0,0,0,N/A,1,1,0,6,2006,3,190000
312,2088,905480090,50,4,50.0,7550,2,2,3,1,2,3,2,6,5,5,3,5,4,5,1920,1950,6,1,9,8,3,0.0,Fa,Fa,2,TA,Fa,5,Unf,0.0,Unf,0.0,951.0,951.0,1,Fa,2,3,986,376,0,1362,0.0,0.0,2,0,4,1,TA,7,3,0,N/A,5,1920.0,Unf,1.0,280.0,Fa,TA,3,0,0,0,0,0,0,N/A,5,1,0,3,2007,3,96000
313,527,528480130,60,5,65.0,8125,2,2,3,1,2,3,2,15,5,5,3,2,7,5,2006,2007,2,1,12,14,4,100.0,Gd,TA,6,Gd,TA,5,GLQ,812.0,Unf,0.0,280.0,1092.0,5,Ex,1,3,1112,438,0,1550,1.0,0.0,2,0,2,1,Gd,7,3,0,N/A,6,2007.0,Fin,2.0,438.0,TA,TA,1,0,168,0,0,0,0,N/A,2,1,0,10,2009,3,241000
314,1824,532376090,20,4,40.0,13673,2,2,2,1,2,1,2,12,4,5,3,1,5,5,1962,1962,2,1,11,10,3,0.0,TA,Gd,1,TA,TA,5,Unf,0.0,Unf,0.0,1140.0,1140.0,5,TA,1,3,1696,0,0,1696,0.0,0.0,1,1,3,1,TA,8,5,1,TA,6,1962.0,RFn,1.0,349.0,TA,TA,1,0,30,0,0,0,0,N/A,2,1,0,3,2007,3,143900
315,2918,923228180,160,6,21.0,1533,2,2,3,1,2,3,2,5,5,5,1,2,4,5,1970,1970,2,1,12,14,3,0.0,TA,TA,1,TA,TA,5,Rec,408.0,Unf,0.0,138.0,546.0,5,TA,1,3,546,546,0,1092,0.0,0.0,1,1,3,1,TA,5,3,0,N/A,3,1970.0,Unf,1.0,286.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,12,2006,3,87550
316,49,528180070,120,4,61.0,7658,2,2,3,1,2,3,2,23,5,5,2,1,9,5,2005,2005,1,1,9,8,5,412.0,Ex,TA,6,Ex,TA,5,GLQ,456.0,Unf,0.0,1296.0,1752.0,5,Ex,1,3,1752,0,0,1752,1.0,0.0,2,0,2,1,Ex,6,3,1,Gd,6,2005.0,RFn,2.0,576.0,TA,TA,1,196,82,0,0,0,0,N/A,2,1,0,2,2010,3,319900
317,2332,527210050,60,4,63.0,12292,2,2,2,3,2,1,2,20,5,5,3,2,9,5,2006,2006,1,1,1,2,5,184.0,Gd,TA,6,Ex,Gd,1,GLQ,205.0,Unf,0.0,889.0,1094.0,5,Ex,1,3,1102,1371,0,2473,0.0,0.0,2,1,4,1,Gd,11,3,1,Gd,4,2006.0,Fin,3.0,675.0,TA,TA,1,246,39,0,0,0,0,N/A,2,1,0,7,2006,1,356383
318,826,906380100,20,4,122.0,11923,2,2,2,1,2,2,2,17,5,5,3,1,9,5,2007,2007,2,1,1,2,3,0.0,Gd,TA,6,Ex,TA,5,Unf,0.0,Unf,0.0,1800.0,1800.0,5,Ex,1,3,1800,0,0,1800,0.0,0.0,2,0,2,1,Ex,7,3,0,N/A,6,2007.0,Fin,2.0,702.0,TA,TA,1,288,136,0,0,0,0,N/A,2,1,0,5,2009,3,239000
319,1108,528365080,60,4,91.0,10010,2,2,3,1,2,3,2,3,5,5,3,2,7,5,1993,1994,1,2,1,2,5,320.0,Gd,TA,6,Gd,TA,4,BLQ,228.0,GLQ,852.0,0.0,1080.0,5,Ex,1,3,1108,1089,0,2197,1.0,0.0,2,1,4,1,Gd,9,3,1,Gd,6,1993.0,Fin,3.0,783.0,TA,TA,1,385,99,0,0,0,0,N/A,2,1,0,7,2008,3,287500
320,2041,903475040,50,6,0.0,12358,2,2,2,1,2,3,2,19,8,5,3,5,5,6,1941,1950,2,1,9,8,3,0.0,TA,TA,1,TA,TA,5,Rec,360.0,Unf,0.0,360.0,720.0,5,TA,1,3,854,0,528,1382,0.0,0.0,1,1,2,1,TA,7,3,0,N/A,5,1991.0,Unf,2.0,660.0,TA,TA,1,237,0,0,0,0,0,N/A,2,1,0,5,2007,3,128500
321,57,528240130,60,4,63.0,8577,2,2,2,1,2,3,2,2,5,5,3,2,7,5,2004,2004,2,1,1,2,3,0.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,847.0,847.0,5,Ex,1,3,847,886,0,1733,0.0,0.0,2,1,3,1,Gd,7,3,1,Gd,4,2004.0,Fin,2.0,433.0,TA,TA,1,144,48,0,0,0,0,N/A,2,1,0,4,2010,3,185088
322,520,528458060,20,5,72.0,8640,2,2,3,1,2,3,2,15,5,5,3,1,7,5,2008,2008,1,1,1,2,3,0.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,1402.0,1402.0,5,Ex,1,3,1402,0,0,1402,0.0,0.0,2,0,3,1,Gd,7,3,0,N/A,6,2008.0,RFn,2.0,625.0,TA,TA,1,205,126,0,0,0,0,N/A,2,1,0,5,2009,3,229800
323,2305,923425030,20,4,62.0,10447,2,2,3,1,2,3,2,26,5,5,3,1,5,6,1984,1984,2,1,2,10,3,0.0,TA,TA,1,TA,TA,5,ALQ,516.0,Unf,0.0,348.0,864.0,5,TA,1,3,887,0,0,887,0.0,1.0,1,0,3,1,TA,5,3,0,N/A,6,1984.0,RFn,1.0,288.0,TA,TA,1,140,0,0,0,0,0,N/A,2,1,0,12,2007,3,124500
324,2533,534201230,20,4,80.0,9600,2,2,3,1,2,2,2,8,8,5,3,1,5,5,1968,1968,2,1,9,8,3,0.0,TA,TA,1,TA,TA,5,ALQ,758.0,Unf,0.0,293.0,1051.0,5,Gd,1,3,1051,0,0,1051,1.0,0.0,1,0,3,1,TA,6,3,0,N/A,6,1968.0,RFn,2.0,504.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,7,2006,3,142000
325,2852,909250200,70,4,69.0,4899,2,2,3,3,2,2,2,1,5,5,3,2,6,8,1920,1950,2,1,9,8,3,0.0,TA,TA,6,TA,TA,5,BLQ,305.0,Unf,0.0,450.0,755.0,5,Ex,1,3,755,755,0,1510,0.0,0.0,1,0,3,1,TA,6,3,0,N/A,5,1920.0,Unf,1.0,216.0,TA,TA,1,0,0,164,0,0,0,N/A,2,1,0,6,2006,3,149000
326,1198,534250010,90,4,87.0,9246,2,2,2,1,2,3,2,7,8,5,4,1,5,5,1973,1973,2,1,2,1,5,564.0,TA,TA,1,TA,TA,5,Unf,0.0,Unf,0.0,1656.0,1656.0,5,TA,1,3,1656,0,0,1656,0.0,0.0,2,0,4,2,TA,8,3,0,N/A,5,1973.0,Unf,2.0,506.0,TA,TA,1,0,211,0,0,0,0,N/A,2,1,0,11,2008,3,135000
327,1681,527452100,120,4,0.0,4928,2,2,2,1,2,3,2,24,5,5,2,1,6,5,1976,1976,2,1,2,1,3,0.0,TA,TA,1,Gd,TA,5,ALQ,120.0,Unf,0.0,958.0,1078.0,5,TA,1,3,958,0,0,958,0.0,0.0,2,0,2,1,TA,5,3,1,TA,6,1977.0,RFn,2.0,440.0,TA,TA,1,0,205,0,0,0,0,N/A,2,1,0,2,2007,3,128000
328,1773,528366050,20,4,0.0,12692,2,2,2,1,2,3,2,3,5,5,3,1,8,5,1992,1993,1,1,15,15,3,0.0,Gd,TA,6,Gd,TA,5,GLQ,1231.0,Unf,0.0,1969.0,3200.0,5,Ex,1,3,3228,0,0,3228,1.0,0.0,3,0,4,1,Gd,10,3,1,Gd,6,1992.0,RFn,2.0,546.0,TA,TA,1,264,75,291,0,0,0,N/A,2,1,0,5,2007,3,430000
329,1825,532377050,20,4,84.0,7476,2,2,3,1,2,2,2,12,5,5,3,1,5,7,1968,1968,2,1,11,10,3,0.0,TA,TA,1,TA,TA,5,Rec,812.0,Unf,0.0,228.0,1040.0,5,TA,1,3,1040,0,0,1040,1.0,0.0,1,1,3,1,TA,5,3,0,N/A,5,1991.0,Fin,2.0,686.0,TA,TA,1,188,0,0,0,0,0,N/A,2,1,0,6,2007,3,145000
330,2208,909254150,50,4,53.0,5362,2,2,3,1,2,2,2,4,5,5,3,5,5,6,1910,2003,2,1,6,12,3,0.0,TA,TA,6,TA,TA,5,Unf,0.0,Unf,0.0,661.0,661.0,5,Ex,1,3,661,589,0,1250,0.0,0.0,2,0,3,1,TA,8,3,1,Gd,5,1985.0,Unf,2.0,552.0,TA,TA,1,242,0,81,0,0,0,N/A,2,1,0,11,2007,3,139000
331,1646,527302020,80,4,78.0,12090,2,2,3,1,2,3,2,7,5,5,3,3,6,7,1984,2003,1,1,1,2,5,74.0,TA,TA,1,Gd,TA,5,Unf,0.0,Unf,0.0,585.0,585.0,5,Ex,1,3,1140,728,0,1868,0.0,0.0,3,1,3,1,TA,7,3,1,TA,4,1984.0,Fin,2.0,477.0,TA,TA,1,268,112,0,0,147,0,N/A,2,1,0,1,2007,3,178000
332,1060,528118090,60,4,96.0,12539,2,2,3,1,2,3,2,23,9,5,3,2,10,5,2005,2006,1,1,12,14,5,468.0,Ex,TA,6,Ex,TA,1,GLQ,1082.0,Unf,0.0,538.0,1620.0,5,Ex,1,3,1632,1158,0,2790,1.0,0.0,2,1,4,1,Ex,10,3,1,Ex,4,2005.0,Fin,4.0,1150.0,TA,TA,1,30,200,0,0,192,0,N/A,2,1,0,6,2008,3,460000
333,748,903400220,75,4,0.0,11888,2,3,2,2,2,3,2,22,9,5,3,6,6,6,1916,1994,2,1,6,12,3,0.0,TA,TA,2,TA,TA,5,Unf,0.0,Unf,0.0,844.0,844.0,5,Gd,2,5,1445,689,0,2134,0.0,0.0,2,0,5,1,Gd,10,3,0,N/A,5,1930.0,Unf,2.0,441.0,TA,TA,1,0,60,268,0,0,0,N/A,2,1,0,7,2009,3,214500
334,2846,909131125,190,1,0.0,7082,2,2,3,1,2,3,2,1,5,5,5,2,5,8,1916,1995,2,1,1,2,3,0.0,TA,TA,6,TA,TA,3,Unf,0.0,Unf,0.0,686.0,686.0,5,Gd,1,3,948,980,0,1928,0.0,0.0,2,0,5,2,TA,10,3,0,N/A,1,0.0,N/A,0.0,0.0,N/A,N/A,2,0,0,228,0,0,0,N/A,2,1,0,7,2006,3,160000
335,493,528292070,60,4,0.0,8755,2,2,2,1,2,5,2,2,6,5,3,2,7,5,1999,1999,2,1,1,2,5,298.0,Gd,TA,6,Gd,TA,5,ALQ,772.0,Unf,0.0,220.0,992.0,5,Ex,1,3,1022,1038,0,2060,1.0,0.0,2,1,3,1,Gd,8,3,1,TA,4,1999.0,RFn,2.0,390.0,TA,TA,1,0,0,0,168,0,0,N/A,3,1,0,6,2009,3,214000
336,694,902103100,50,6,68.0,4080,2,1,3,1,2,3,2,19,5,5,3,5,6,8,1935,1998,2,1,6,6,3,0.0,TA,TA,6,TA,TA,5,Unf,0.0,Unf,0.0,901.0,901.0,5,Gd,1,3,861,517,0,1378,0.0,0.0,1,0,3,1,Gd,6,3,0,N/A,5,1920.0,Unf,1.0,162.0,Fa,Fa,3,54,0,40,0,0,0,N/A,2,1,0,6,2009,3,128900
337,2283,923205025,190,4,0.0,32463,2,2,3,4,2,3,1,26,5,5,5,1,4,4,1961,1975,2,1,9,8,4,149.0,TA,Gd,1,TA,TA,4,BLQ,1159.0,Unf,0.0,90.0,1249.0,5,Ex,1,3,1622,0,0,1622,1.0,0.0,1,0,3,1,TA,7,3,1,TA,2,1975.0,Fin,4.0,1356.0,TA,TA,1,439,0,0,0,0,0,N/A,2,1,0,3,2007,3,168000
338,1800,528458150,60,5,112.0,12217,2,2,2,1,2,3,2,15,5,5,3,2,8,5,2007,2007,1,1,7,12,1,0.0,Gd,TA,6,Ex,TA,4,GLQ,745.0,Unf,0.0,210.0,955.0,5,Ex,1,3,955,925,0,1880,1.0,0.0,2,1,3,1,Ex,8,3,1,Gd,6,2007.0,Fin,3.0,880.0,TA,TA,1,168,127,0,0,0,0,N/A,2,1,0,12,2007,1,310013
339,1632,527182040,120,4,0.0,3696,2,2,3,1,2,3,2,20,5,5,2,1,8,5,1986,1986,2,1,11,10,3,0.0,Gd,TA,1,Gd,TA,5,Unf,0.0,Unf,0.0,1074.0,1074.0,5,Ex,1,3,1088,0,0,1088,0.0,0.0,1,1,2,1,Gd,5,3,0,N/A,6,1987.0,RFn,2.0,461.0,TA,TA,1,0,74,137,0,0,0,N/A,2,1,0,10,2007,3,170000
340,2624,535453160,20,4,70.0,7560,2,2,3,1,2,3,2,8,5,5,3,1,5,5,1959,1959,2,1,15,6,3,0.0,TA,TA,1,TA,TA,5,LwQ,369.0,Unf,0.0,671.0,1040.0,5,TA,1,5,1040,0,0,1040,0.0,0.0,1,0,3,1,TA,6,3,0,N/A,6,1959.0,RFn,1.0,286.0,TA,TA,1,140,0,252,0,0,0,N/A,1,1,0,7,2006,3,133700
341,2197,909250150,70,4,55.0,10592,2,2,3,1,2,3,2,4,5,5,3,2,6,7,1923,1996,1,1,6,6,3,0.0,TA,Gd,6,TA,Fa,5,Unf,0.0,Unf,0.0,602.0,602.0,5,TA,1,3,900,602,0,1502,0.0,0.0,1,1,3,1,Gd,7,3,2,TA,5,1923.0,Unf,1.0,180.0,TA,TA,1,96,0,112,0,53,0,N/A,2,1,0,8,2007,3,165000
342,1045,527451400,160,6,21.0,1680,2,2,3,1,2,3,2,11,5,5,2,2,6,3,1971,1971,2,1,11,10,5,604.0,TA,TA,1,TA,TA,5,ALQ,358.0,Unf,0.0,125.0,483.0,5,TA,1,3,483,504,0,987,0.0,0.0,1,1,2,1,TA,5,3,0,N/A,5,1971.0,Unf,1.0,264.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,8,2008,3,89500
343,2549,534427090,190,4,75.0,10382,2,2,3,1,2,3,2,8,5,5,5,3,6,5,1958,1958,1,1,11,10,5,105.0,TA,Fa,1,TA,TA,1,ALQ,513.0,Unf,0.0,75.0,588.0,5,TA,1,3,1095,0,0,1095,1.0,0.0,1,0,2,1,TA,6,3,0,N/A,6,1958.0,RFn,1.0,264.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,3,2006,7,140000
344,2829,908188110,160,6,24.0,2522,2,2,3,1,2,3,2,6,5,5,1,2,7,5,2004,2004,2,1,1,2,4,50.0,Gd,TA,6,Gd,TA,5,Unf,0.0,Unf,0.0,970.0,970.0,5,Ex,1,3,970,739,0,1709,0.0,0.0,2,0,3,1,Gd,7,8,0,N/A,5,2004.0,Unf,2.0,380.0,TA,TA,1,0,40,0,0,0,0,N/A,2,1,0,5,2006,3,134000
345,2480,531451290,60,4,70.0,9370,2,2,4,1,2,3,2,16,5,5,3,2,6,5,1992,1993,2,1,11,10,3,0.0,Gd,TA,6,Gd,TA,5,ALQ,758.0,Unf,0.0,78.0,836.0,5,Ex,1,3,844,887,0,1731,1.0,0.0,2,1,3,1,Gd,7,3,0,N/A,6,1992.0,RFn,2.0,462.0,TA,TA,1,307,85,0,0,224,0,N/A,2,2,3000,10,2006,3,248500
346,2724,905200490,80,4,0.0,10246,2,2,2,1,2,1,2,12,5,5,3,3,4,9,1965,2001,2,1,1,2,3,0.0,TA,Gd,1,TA,Gd,4,GLQ,648.0,Unf,0.0,0.0,648.0,5,Ex,1,3,960,0,0,960,1.0,1.0,0,0,0,1,TA,3,3,0,N/A,6,1965.0,Unf,1.0,364.0,TA,TA,1,88,0,0,0,0,0,N/A,2,1,0,5,2006,3,145000
347,2352,527356060,60,4,85.0,11475,2,2,3,1,2,3,2,7,3,5,3,2,6,6,1975,1975,2,1,1,2,3,0.0,TA,TA,1,Gd,TA,5,ALQ,550.0,Unf,0.0,163.0,713.0,5,TA,1,3,811,741,0,1552,1.0,0.0,2,1,3,1,TA,6,3,1,TA,6,1975.0,RFn,2.0,434.0,TA,TA,1,209,208,0,0,0,0,N/A,5,1,0,2,2006,3,179900
348,1783,528431110,20,4,75.0,9986,2,2,3,1,2,3,2,15,5,5,3,1,8,5,2006,2007,2,1,1,2,5,428.0,Gd,TA,6,Ex,TA,4,Unf,0.0,Unf,0.0,1795.0,1795.0,5,Ex,1,3,1795,0,0,1795,0.0,0.0,2,0,2,1,Gd,7,3,1,Gd,6,2007.0,RFn,3.0,895.0,TA,TA,1,0,49,0,0,0,0,N/A,2,1,0,2,2007,1,147000
349,338,923426070,60,4,63.0,10475,2,2,3,1,2,3,2,26,5,5,3,2,5,5,1991,1991,2,1,11,10,3,0.0,TA,TA,6,Gd,TA,5,Rec,458.0,Unf,0.0,166.0,624.0,5,Gd,1,3,624,650,0,1274,0.0,0.0,1,1,3,1,TA,6,3,0,N/A,5,1993.0,Unf,2.0,576.0,TA,TA,1,22,0,0,0,0,0,N/A,1,1,0,3,2010,3,136000
350,196,903227020,50,6,50.0,6000,2,2,3,1,2,3,2,22,5,5,3,5,6,6,1940,1950,2,1,9,8,3,0.0,TA,Gd,1,TA,TA,5,LwQ,264.0,Unf,0.0,308.0,572.0,5,Ex,1,5,848,348,0,1196,0.0,1.0,1,1,3,1,TA,6,3,2,Gd,5,1973.0,Unf,2.0,576.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,3,2010,3,128000
351,762,904100190,20,4,50.0,4280,2,2,2,1,2,3,2,12,5,5,3,1,4,9,1946,2001,2,1,9,8,3,0.0,TA,Gd,1,Fa,TA,5,Unf,0.0,Unf,0.0,560.0,560.0,5,Ex,1,5,704,0,0,704,0.0,1.0,1,0,2,1,Fa,4,3,0,N/A,3,1946.0,Unf,1.0,220.0,TA,TA,1,0,0,24,0,0,0,N/A,2,1,0,9,2009,3,88750
352,151,535302200,20,4,119.0,10895,2,2,3,1,2,2,2,8,5,5,3,1,5,6,1955,1955,2,1,9,8,3,0.0,TA,Gd,1,TA,TA,5,Rec,648.0,Unf,0.0,324.0,972.0,5,TA,1,3,972,0,0,972,0.0,0.0,1,0,3,1,TA,5,3,0,N/A,6,1955.0,Unf,1.0,305.0,TA,TA,1,0,0,205,0,0,0,N/A,1,1,0,6,2010,3,122500
353,158,535353190,50,4,78.0,17503,2,2,3,1,2,3,2,8,1,5,3,5,6,5,1948,1950,2,1,1,2,3,0.0,TA,TA,1,TA,TA,5,Unf,0.0,Unf,0.0,912.0,912.0,5,TA,1,3,912,546,0,1458,0.0,1.0,1,0,3,1,TA,6,3,1,Gd,6,1948.0,Unf,1.0,330.0,TA,TA,1,192,0,0,0,0,0,N/A,2,1,0,1,2010,3,97500
354,2572,535151080,20,4,109.0,9723,2,2,2,1,2,2,2,8,5,5,3,1,6,7,1963,1963,1,1,9,8,5,332.0,TA,TA,1,TA,TA,5,Unf,0.0,Unf,0.0,1008.0,1008.0,5,TA,1,3,1008,0,0,1008,0.0,0.0,1,0,2,1,TA,5,3,0,N/A,6,1963.0,RFn,2.0,430.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,10,2006,3,135000
355,1686,528102090,20,4,90.0,11694,2,2,3,1,2,3,2,23,5,5,3,1,9,5,2007,2007,1,1,12,14,5,452.0,Ex,TA,6,Ex,TA,4,GLQ,48.0,Unf,0.0,1774.0,1822.0,5,Ex,1,3,1828,0,0,1828,0.0,0.0,2,0,3,1,Gd,9,3,1,Gd,6,2007.0,Unf,3.0,774.0,TA,TA,1,0,108,0,0,260,0,N/A,2,1,0,7,2007,1,314813
356,943,911103050,50,2,105.0,8470,2,2,2,1,2,2,2,28,8,7,3,5,3,2,1915,1982,1,1,2,1,3,0.0,Fa,Fa,1,TA,Fa,5,Unf,0.0,Unf,0.0,1013.0,1013.0,5,TA,2,3,1013,0,513,1526,0.0,0.0,1,0,2,1,Fa,6,3,0,N/A,1,0.0,N/A,0.0,0.0,N/A,N/A,2,0,0,156,0,0,0,N/A,5,1,0,10,2009,7,85000
357,735,903226170,50,6,50.0,6000,2,2,3,1,2,3,2,22,5,5,3,5,6,9,1937,2000,2,1,9,8,3,0.0,Gd,TA,2,TA,TA,5,Unf,0.0,Unf,0.0,698.0,698.0,5,TA,1,3,786,390,0,1176,0.0,0.0,1,0,2,1,TA,4,3,0,N/A,5,1999.0,Unf,2.0,624.0,TA,TA,2,210,0,0,0,0,0,N/A,2,1,0,7,2009,3,134900
358,2741,905451410,20,4,70.0,10519,2,2,3,1,2,3,2,6,5,5,3,1,5,8,1955,1999,1,1,9,8,4,164.0,TA,TA,1,TA,TA,3,Unf,0.0,Unf,0.0,1057.0,1057.0,5,Gd,1,3,1057,0,0,1057,0.0,1.0,1,0,3,1,Gd,6,3,0,N/A,6,1955.0,Unf,1.0,288.0,TA,TA,1,0,0,0,0,0,0,N/A,2,1,0,3,2006,3,137000
359,1106,528363110,20,4,91.0,10437,2,2,2,1,2,3,2,3,5,5,3,1,8,6,1995,1995,1,1,9,8,5,660.0,Gd,Gd,6,Gd,TA,1,GLQ,1696.0,Unf,0.0,413.0,2109.0,5,Ex,1,3,2113,0,0,2113,1.0,0.0,2,1,2,1,Gd,7,3,1,TA,6,1995.0,Fin,3.0,839.0,TA,TA,1,236,46,0,0,0,0,N/A,2,1,0,8,2008,3,350000
360,2375,527452290,20,4,65.0,7514,2,2,3,1,2,3,2,8,5,5,3,1,5,7,1967,1975,1,1,9,8,3,0.0,TA,TA,1,TA,TA,3,ALQ,373.0,Rec,108.0,462.0,943.0,5,TA,1,3,1387,0,0,1387,1.0,0.0,1,0,3,1,TA,6,3,1,TA,6,1974.0,RFn,1.0,300.0,TA,TA,1,0,0,240,0,0,0,N/A,2,1,0,9,2006,3,145000
361,1701,528118040,60,4,118.0,13654,2,2,2,1,2,1,2,23,5,5,3,2,9,5,2005,2006,2,1,9,8,5,365.0,Gd,TA,6,Ex,TA,1,Unf,0.0,Unf,0.0,1704.0,1704.0,5,Ex,1,3,1722,1036,0,2758,0.0,0.0,2,1,4,1,Ex,9,3,1,Ex,4,2005.0,Fin,3.0,814.0,TA,TA,1,282,55,0,0,0,0,N/A,2,1,0,5,2007,3,418000
362,2657,902207110,30,6,48.0,5747,2,2,3,1,2,3,2,19,5,5,3,1,3,4,1920,1950,2,1,6,6,3,0.0,TA,TA,6,TA,TA,5,Unf,0.0,Unf,0.0,798.0,798.0,5,Gd,1,3,840,0,0,840,0.0,0.0,1,0,2,1,Fa,5,3,0,N/A,5,1938.0,Unf,1.0,250.0,TA,Fa,2,112,0,0,0,0,0,N/A,2,1,0,6,2006,3,64000
363,907,909129100,50,1,55.0,4500,2,3,4,2,2,3,2,1,5,5,3,5,5,5,1932,2000,2,1,1,11,3,0.0,TA,TA,2,TA,TA,5,Rec,182.0,Unf,0.0,611.0,793.0,5,Ex,1,3,848,672,0,1520,0.0,0.0,1,0,3,1,TA,6,3,0,N/A,5,1968.0,Unf,1.0,281.0,TA,TA,1,0,0,56,0,0,0,N/A,2,1,0,7,2009,3,159434
364,1777,528427100,20,4,91.0,11830,2,2,3,1,2,3,2,15,8,5,3,1,8,5,2007,2007,2,1,1,2,5,164.0,Gd,TA,6,Gd,TA,5,GLQ,1220.0,Unf,0.0,322.0,1542.0,5,Ex,1,3,1542,0,0,1542,1.0,0.0,2,0,3,1,Gd,6,3,1,Gd,6,2007.0,Unf,3.0,852.0,TA,TA,1,168,110,0,0,0,0,N/A,2,1,0,7,2007,1,260261
365,164,535454070,50,4,71.0,8520,2,2,3,1,2,2,2,8,1,5,3,5,5,4,1952,1952,2,1,15,6,3,0.0,TA,Fa,1,TA,TA,5,Rec,507.0,Unf,0.0,403.0,910.0,5,Fa,1,3,910,475,0,1385,0.0,0.0,2,0,4,1,TA,6,3,0,N/A,5,2000.0,Unf,2.0,720.0,TA,TA,1,0,0,0,0,0,0,N/A,5,1,0,6,2010,3,166000
